"arm","rep","condition","method","n","n_used","elapsed","error_msg","silhouette","davies_bouldin","nmi","ess_retention","rv_coefficient","effect_bias","nystrom_error","silhouette_anchor","davies_bouldin_anchor","nmi_anchor","ess_retention_anchor"
"A",10,"complete","DIABLO",300,300,5.726,"",0.0154471082742979,3.04207715571475,0.172276232964782,1,0.414105466362574,1.03256815379557,NA,0.0154471082742979,3.04207715571475,0.172276232964782,1
"A",10,"complete","MOFA2",300,300,20.562,"",-0.0575261208756698,5.96997451469127,0.0671056084200564,1,0.655980477203014,0.101687467411952,NA,-0.0575261208756698,5.96997451469127,0.0671056084200564,1
"A",10,"mcar30","GRAMA",300,300,71.888,"",0.189702136097194,1.45726060265824,0.347170002293202,1,0.0700204041132155,1.28715015189139,NA,0.798022199670978,0.43648192037228,1,1
"A",10,"mcar30","DIABLO",300,147,3.70899999999997,"",0.0423554894093341,2.29899854619585,0.197269321572253,0.49,0.397891025243799,2.22357369894381,NA,0.0423554894093341,2.29899854619585,0.197269321572253,1
"A",10,"mcar30","MOFA2",300,300,11.715,"",-0.0632226840920712,8.3424571964587,0.0348279492599617,1,0.335945855163431,1.04071113106577,NA,-0.0803623154437379,4.93466553172405,0.0479533361287548,1
"A",10,"mcar30","ImputeDIABLO",300,300,1.58199999999999,"",-0.00936402205127461,2.77244778154712,0.136741417008988,1,0.195789414021612,0.366620109308918,NA,0.00893953271246956,2.38493271465012,0.209906213750359,1
"A",10,"mcar50","GRAMA",300,300,70.355,"",-0.0371642153228773,2.20688881690972,0.077066204038151,1,0.071014838961168,0.857189866144898,NA,0.284293804766101,1.27916532338469,0.340588185894422,1
"A",10,"mcar50","DIABLO",300,80,2.75400000000002,"",0.112800220619791,1.84786131031895,0.382957867961757,0.266666666666667,0.474135030436202,3.02586387421375,NA,0.112800220619791,1.84786131031895,0.382957867961757,1
"A",10,"mcar50","MOFA2",300,300,12.643,"",-0.0460249146830993,8.62066897774146,0.0293959946999336,1,0.256826876513964,1.41709565128326,NA,-0.0844264378471023,4.71270974800613,0.161334519839457,1
"A",10,"mcar50","ImputeDIABLO",300,300,1.57900000000001,"",-0.00436985258795265,3.24717392820209,0.0564689303707127,1,0.196124186013931,0.362405158401146,NA,0.0181169847923166,2.3539035920471,0.135143087623261,1
"A",10,"mar","GRAMA",300,300,71.782,"",0.216445252317907,1.55299178082513,0.387426921759977,1,0.0622411820938746,0.573627773793747,NA,0.767996702085641,0.417466355677007,1,1
"A",10,"mar","DIABLO",300,158,3.791,"",0.0238217283524175,2.48374295734198,0.191804011115988,0.526666666666667,0.352332238983484,1.15807627196451,NA,0.0238217283524175,2.48374295734198,0.191804011115988,1
"A",10,"mar","MOFA2",300,300,11.652,"",-0.0606769939911369,7.96413459601202,0.043754959615234,1,0.383632795126352,0.657357002425727,NA,-0.0712966365878057,7.09095274624622,0.0767010248096027,1
"A",10,"mar","ImputeDIABLO",300,300,1.49699999999996,"",-0.0213547992623675,2.66633498012312,0.122281348250443,1,0.152485705716828,0.73996197930167,NA,0.0106778643470556,2.57240508834456,0.0835408485879395,1
"A",11,"complete","GRAMA",300,300,74.623,"",0.673472120228918,0.557193128270899,1,1,0.172602210958702,1.3704572882229,NA,0.673472120228918,0.557193128270899,1,1
"A",11,"complete","DIABLO",300,300,5.819,"",-0.0176227502705643,3.41326105267323,0.151246323212062,1,0.426560037713855,1.75165487611629,NA,-0.0176227502705643,3.41326105267323,0.151246323212062,1
"A",11,"complete","MOFA2",300,300,20.784,"",-0.038375778518043,6.02093054870693,0.064552014701492,1,0.683225676001987,0.292930339385925,NA,-0.038375778518043,6.02093054870693,0.064552014701492,1
"A",11,"mcar30","GRAMA",300,300,72.338,"",0.209644223145916,1.58044297180296,0.376200494434755,1,0.0858528534936937,2.25263300749951,NA,0.748522406832913,0.48189252960372,1,1
"A",11,"mcar30","DIABLO",300,149,3.785,"",0.0388626970911377,2.55516206478159,0.1765846065129,0.496666666666667,0.376701207959647,2.51270688535161,NA,0.0388626970911377,2.55516206478159,0.1765846065129,1
"A",11,"mcar30","MOFA2",300,300,11.998,"",-0.0426974930125667,10.6738478157117,0.0189327221267682,1,0.361344476894516,1.40035178637831,NA,-0.0384573776885342,7.57490976047631,0.0431796320399926,1
"A",11,"mcar30","ImputeDIABLO",300,300,1.81200000000001,"",-0.0187162464947993,3.18448961480019,0.108672152848201,1,0.219558247241897,1.79751498938234,NA,-0.0218420221507674,3.14770986027053,0.1468811113531,1
"A",11,"mcar50","GRAMA",300,300,69.798,"",-0.0727347676060616,2.10855579623031,0.0777440805453389,1,0.0585221353616549,1.64622132439575,NA,0.343910172859202,1.07221314412392,0.674127666568988,1
"A",11,"mcar50","DIABLO",300,81,2.87900000000002,"",0.111956573836487,1.57205529153668,0.274315758286302,0.27,0.347970041476284,1.93255206246177,NA,0.111956573836487,1.57205529153668,0.274315758286302,1
"A",11,"mcar50","MOFA2",300,300,9.351,"",-0.0420363889264362,8.24836870218687,0.0272522640009834,1,0.244652768322686,1.30299512794739,NA,-0.0920023614764579,4.64104074307682,0.0635070648307605,1
"A",11,"mcar50","ImputeDIABLO",300,300,1.67099999999999,"",-0.0270656415779494,2.9482084857068,0.122111465904377,1,0.2387061799351,1.72635619531105,NA,0.000905125192524197,2.38056006444213,0.225114414829197,1
"A",11,"mar","GRAMA",300,300,73.376,"",0.121833284281021,1.69857394003035,0.326753276899237,1,0.057148160652868,2.31168323893165,NA,0.592214682595615,0.664053143593695,0.821161693529074,1
"A",11,"mar","DIABLO",300,139,3.56400000000002,"",0.00883729984925653,2.51314280347056,0.19695511728125,0.463333333333333,0.413792306784659,2.2502027979509,NA,0.00883729984925653,2.51314280347056,0.19695511728125,1
"A",11,"mar","MOFA2",300,300,10.167,"",-0.0535832887188175,7.94833071269861,0.0258157887187272,1,0.309501754264703,1.90011161242899,NA,-0.0566666246557849,5.00300836534433,0.0722862156444571,1
"A",11,"mar","ImputeDIABLO",300,300,1.63999999999999,"",-0.024952853473245,3.50530489572276,0.0477790264126354,1,0.141934434648241,1.40405876371683,NA,0.00653975023320385,2.7909640675395,0.176139473873576,1
"A",12,"complete","GRAMA",300,300,76.845,"",0.545127524081702,0.810153654161355,1,1,0.240101863105527,1.3683434086386,NA,0.545127524081702,0.810153654161355,1,1
"A",12,"complete","DIABLO",300,300,6.11,"",-0.0161674555908707,3.23018722342173,0.176431287026354,1,0.471956312253713,1.83218894978604,NA,-0.0161674555908707,3.23018722342173,0.176431287026354,1
"A",12,"complete","MOFA2",300,300,23.187,"",-0.0382983735845423,6.21861770750372,0.0670978143800385,1,0.68270500001147,0.297944685545672,NA,-0.0382983735845423,6.21861770750372,0.0656785849383394,1
"A",12,"mcar30","GRAMA",300,300,75.194,"",0.145641563689574,1.53626311773412,0.333925583191864,1,0.0856126603948242,1.62107506465498,NA,0.592891053574587,0.697570111738431,0.51458286200057,1
"A",12,"mcar30","DIABLO",300,154,3.892,"",0.0239487753326725,2.33321158972932,0.229545441266602,0.513333333333333,0.416777797897638,1.96606556694654,NA,0.0239487753326725,2.33321158972932,0.229545441266602,1
"A",12,"mcar30","MOFA2",300,300,11.973,"",-0.04404508738586,12.2901215848239,0.0242998270952909,1,0.415936770831677,1.33828745170833,NA,-0.0649277057210065,8.70327253131867,0.0523578286053755,1
"A",12,"mcar30","ImputeDIABLO",300,300,1.65100000000001,"",-0.0435497628445272,4.34833762640523,0.0577963303547799,1,0.284044177741193,1.53150997577925,NA,-0.030908396500635,3.18013620246225,0.0984778084236738,1
"A",12,"mcar50","GRAMA",300,300,70.676,"",-0.113942415785377,2.28009432376373,0.019163228197388,1,0.0560883297751961,1.63753002093176,NA,0.241957544343843,1.27941342824802,0.0733007038841202,1
"A",12,"mcar50","DIABLO",300,80,2.97500000000002,"",0.144590346580512,1.65315587795755,0.644525384491287,0.266666666666667,0.418597716706839,2.64435454321153,NA,0.144590346580512,1.65315587795755,0.388194919183146,1
"A",12,"mcar50","MOFA2",300,300,9.774,"",-0.0320809633181629,9.60538332573693,0.0431515774010734,1,0.262187648843927,0.771583436376421,NA,-0.0417163489906652,6.53581337526727,0.0988802271287817,1
"A",12,"mcar50","ImputeDIABLO",300,300,1.59700000000004,"",-0.0403727571861494,2.96087084222691,0.110602391345231,1,0.160499999223096,1.53414755995711,NA,-0.0249358263313776,2.63907197704199,0.200785225503413,1
"A",12,"mar","GRAMA",300,300,73.883,"",0.219478140758074,1.52217137789721,0.280158102516003,1,0.0711014932607772,1.51645567204396,NA,0.768696759534492,0.476187404697464,1,1
"A",12,"mar","DIABLO",300,159,3.95400000000001,"",0.042993178419397,2.16842849402535,0.2341569157219,0.53,0.423805778725242,2.59642507042645,NA,0.042993178419397,2.16842849402535,0.2341569157219,1
"A",12,"mar","MOFA2",300,300,12.519,"",-0.0581766648889268,7.36452407972133,0.055186405117981,1,0.336398428616508,1.36156657134071,NA,-0.0396798382275494,5.87965711931657,0.119554303975896,1
"A",12,"mar","ImputeDIABLO",300,300,1.86599999999999,"",-3.05595175272721e-05,3.72207387155598,0.0757795702563345,1,0.21698914579981,1.27273360445159,NA,-0.00213151942488304,3.74956680345294,0.0401556886333026,1
"A",13,"complete","GRAMA",300,300,77.251,"",0.366578805130931,1.04899901082882,0.692701067290861,1,0.178688360580162,1.33435029777642,NA,0.366578805130931,1.04899901082882,0.692701067290861,1
"A",13,"complete","DIABLO",300,300,6.03500000000001,"",-0.0180851092184079,3.22532021622277,0.187342003047668,1,0.510729844722168,1.75078587488695,NA,-0.0180851092184079,3.22532021622277,0.187342003047668,1
"A",13,"complete","MOFA2",300,300,23.393,"",-0.0320777838036536,6.86707542216991,0.0738984761199908,1,0.689908245380581,0.360059775815605,NA,-0.0320777838036536,6.86707542216991,0.0727776471786993,1
"A",13,"mcar30","GRAMA",300,300,75.983,"",0.205532167140588,1.45254322129625,0.38055312806379,1,0.0598729220013862,1.09602951921896,NA,0.747226523528904,0.477018095881479,1,1
"A",13,"mcar30","DIABLO",300,157,4.00700000000001,"",0.0168335188850521,2.53789801210512,0.207753507590462,0.523333333333333,0.37978962845156,1.79156443173993,NA,0.0168335188850521,2.53789801210512,0.20129152180559,1
"A",13,"mcar30","MOFA2",300,300,12.937,"",-0.0559424066498679,8.11021315208633,0.0170884234407832,1,0.278442784486508,1.12057300118085,NA,-0.0462842167121887,8.74159602594382,0.087780757677536,1
"A",13,"mcar30","ImputeDIABLO",300,300,1.71000000000001,"",-0.0167142400159789,3.60648804018688,0.0733084897957284,1,0.215807314774956,0.781197816718264,NA,0.00475547324789135,2.97695090040838,0.129291726846423,1
"A",13,"mcar50","GRAMA",300,300,74.502,"",-0.0322694906572975,2.20247151716359,0.169414389890383,1,0.0582313848567168,1.41575405001141,NA,0.69831550272285,0.635186428759005,1,1
"A",13,"mcar50","DIABLO",300,66,2.76800000000003,"",0.192647396821808,1.50744235940156,0.450901543702775,0.22,0.398100916763457,2.08354057375657,NA,0.192647396821808,1.50744235940156,0.378431706957121,1
"A",13,"mcar50","MOFA2",300,300,21.461,"",-0.0346204196163212,8.36310635344794,0.037749176140471,1,0.278149637321258,1.27887601658402,NA,-0.0667464515096662,6.57504466537728,0.103938636518392,1
"A",13,"mcar50","ImputeDIABLO",300,300,1.63999999999999,"",-0.0373273772495085,3.25336666504518,0.0947606394097137,1,0.259135875857384,0.815532592588037,NA,0.0101966885579728,2.52706337512464,0.190124777013313,1
"A",13,"mar","GRAMA",300,300,73.582,"",0.181873912530695,1.8944664519001,0.437762053989491,1,0.0815222608085142,1.16279555324909,NA,0.675619812069561,0.643995330775605,1,1
"A",13,"mar","DIABLO",300,140,3.73899999999998,"",0.0428753552559546,2.32223895438567,0.220000991825253,0.466666666666667,0.488899252285705,2.32366390609575,NA,0.0428753552559546,2.32223895438567,0.220000991825253,1
"A",13,"mar","MOFA2",300,300,10.54,"",-0.0755115537068354,6.52321883612853,0.049683407887642,1,0.276084374312868,0.849459701691264,NA,-0.0337178474745599,5.07815407714508,0.0928630054041873,1
"A",13,"mar","ImputeDIABLO",300,300,1.50700000000001,"",-0.0292662066432995,2.8485935552442,0.0928676931909271,1,0.278132789335665,1.35839516857301,NA,-0.00173367685780731,2.37568207729618,0.183551657786845,1
"A",14,"complete","GRAMA",300,300,73.231,"",0.780129845385634,0.439597029411621,1,1,0.144293379278431,0.708820751201878,NA,0.780129845385634,0.439597029411621,1,1
"A",14,"complete","DIABLO",300,300,5.902,"",0.0182135581885431,3.14750168220835,0.204243136156864,1,0.466988364845473,1.01073263550955,NA,0.0182135581885431,3.14750168220835,0.204243136156864,1
"A",14,"complete","MOFA2",300,300,22.328,"",-0.024223759611043,6.26551532185996,0.150959219805218,1,0.684694555591369,0.577167423174467,NA,-0.024223759611043,6.26551532185996,0.150959219805218,1
"A",14,"mcar30","GRAMA",300,300,71.713,"",0.195399537444097,1.46648633679506,0.362811318038987,1,0.0766906387329182,0.446570450578294,NA,0.806157920958299,0.415001338246961,1,1
"A",14,"mcar30","DIABLO",300,147,3.68800000000002,"",0.0725958884016365,2.15235168970252,0.251536441821341,0.49,0.480220139351891,1.10880703042254,NA,0.0725958884016365,2.15235168970252,0.251536441821341,1
"A",14,"mcar30","MOFA2",300,300,10.362,"",-0.0420263641043274,9.25083113388713,0.0638416176746263,1,0.392897060648259,1.0465009459407,NA,-0.00774584821990782,4.97793974449233,0.192463102822246,1
"A",14,"mcar30","ImputeDIABLO",300,300,1.684,"",-0.0279466867954813,3.38319079447206,0.0798226715641085,1,0.271487596203908,0.502791416268138,NA,-0.0059225526038449,2.85947167808134,0.119766086668082,1
"A",14,"mcar50","GRAMA",300,300,69.968,"",0.0322169367202455,2.1954207916191,0.207110374881831,1,0.0514146970007327,1.24817801040234,NA,0.720624804156799,0.565856981855454,1,1
"A",14,"mcar50","DIABLO",300,81,2.83000000000004,"",0.108824097465411,2.2731324985027,0.192353283549291,0.27,0.430716753204969,2.52504651135661,NA,0.108824097465411,2.2731324985027,0.192353283549291,1
"A",14,"mcar50","MOFA2",300,300,25.227,"",-0.0353887859127279,7.40705877504177,0.0457324257544003,1,0.250852402756251,0.601299208656149,NA,-0.0273858233126514,3.98251866875074,0.149977141507424,1
"A",14,"mcar50","ImputeDIABLO",300,300,1.625,"",-0.0189222994346077,2.81209247268628,0.0901569341660295,1,0.132452322315543,0.666142664452094,NA,-0.0179719721514459,2.22731062885673,0.153620426480718,1
"A",14,"mar","GRAMA",300,300,70.254,"",-0.203165319393176,2.4626431618478,0.0163841970942313,1,0.101897865193475,0.869395217834034,NA,-0.108375114863925,1.80563178776409,0.033144281044578,1
"A",14,"mar","DIABLO",300,141,3.71699999999998,"",0.0548470039733086,2.21337197865258,0.209778339575071,0.47,0.469849230406358,1.81155659490736,NA,0.0548470039733086,2.21337197865258,0.209778339575071,1
"A",14,"mar","MOFA2",300,300,15.332,"",-0.0250127655745338,8.11124694811615,0.0798067938953771,1,0.361750303524291,0.62287166661926,NA,-0.0250915892495509,4.89898615269331,0.188579299766201,1
"A",14,"mar","ImputeDIABLO",300,300,1.66800000000001,"",-0.0285648559291739,3.22145859280861,0.0847552762368685,1,0.209072553252253,0.588686454759323,NA,-0.0390055575483506,3.08860268389821,0.0752269050375286,1
"A",15,"complete","GRAMA",300,300,77.679,"",0.335229429733168,1.11141953622735,0.683201377064775,1,0.217434246318261,0.831727162794046,NA,0.335229429733168,1.11141953622735,0.683201377064775,1
"A",15,"complete","DIABLO",300,300,5.94199999999999,"",-0.0150994474110367,3.41428871347978,0.130313475625068,1,0.445022063728836,0.81761615032866,NA,-0.0150994474110367,3.41428871347978,0.130313475625068,1
"A",15,"complete","MOFA2",300,300,22.716,"",-0.0314143171607953,7.71626231548371,0.0622653383913049,1,0.659402334526522,0.332724303224448,NA,-0.0314143171607953,7.71626231548371,0.0622653383913049,1
"A",15,"mcar30","GRAMA",300,300,76.198,"",0.185179631329203,1.50455198152256,0.194451683853964,1,0.0640102154915477,1.28630210613264,NA,0.782993603057724,0.432990849749725,1,1
"A",15,"mcar30","DIABLO",300,146,3.964,"",0.033781298711435,2.53402711779904,0.199796911019035,0.486666666666667,0.342269293860074,2.10881127114452,NA,0.033781298711435,2.53402711779904,0.199796911019035,1
"A",15,"mcar30","MOFA2",300,300,12.808,"",-0.0494999123851819,9.5767978637336,0.0489408214883165,1,0.329884127877248,1.02766687302038,NA,-0.0474741685730272,6.47171261329411,0.0796819438678035,1
"A",15,"mcar30","ImputeDIABLO",300,300,1.69,"",-0.0347711657530279,3.50544775735162,0.0782096697203927,1,0.221821520110094,0.71278524101675,NA,-0.0128982010766155,3.00730748048646,0.0794306185184678,1
"A",15,"mcar50","GRAMA",300,300,75.321,"",-0.0120663321201701,2.27348990859279,0.183334645701286,1,0.0721566472023132,1.16758027648562,NA,0.727340246068205,0.646253846896549,1,1
"A",15,"mcar50","DIABLO",300,68,2.815,"",0.160738439564596,1.65282467040343,0.562298086023195,0.226666666666667,0.363342326694415,1.77049207529187,NA,0.160738439564596,1.65282467040343,0.562298086023195,1
"A",15,"mcar50","MOFA2",300,300,31.194,"",-0.0363729387430702,10.7362444725556,0.0280291688224343,1,0.243272527712647,0.307931440737963,NA,-0.0492923893458328,5.59659690838039,0.0979496926671676,1
"A",15,"mcar50","ImputeDIABLO",300,300,1.64600000000002,"",-0.0166059056434197,3.86050115898401,0.0739379970977824,1,0.22502151328387,1.14485832639816,NA,-0.0189312392593839,3.09447670246725,0.12054544768965,1
"A",15,"mar","GRAMA",300,300,73.209,"",0.083370581260824,1.7041779769106,0.26994478526256,1,0.0831859456818213,0.884429609457157,NA,0.571393810221227,0.689485018206659,0.898485161297921,1
"A",15,"mar","DIABLO",300,145,3.47199999999998,"",0.0660667817645005,1.95557496569292,0.260189985027555,0.483333333333333,0.413558346930298,1.59616111256698,NA,0.0660667817645005,1.95557496569292,0.260189985027555,1
"A",15,"mar","MOFA2",300,300,9.738,"",-0.0431746970185292,5.77188222556373,0.0527961038544908,1,0.302568356816238,0.838544898998455,NA,-0.0444208011979642,3.33333741788162,0.182605485846878,1
"A",15,"mar","ImputeDIABLO",300,300,1.69099999999997,"",-0.0163379974621512,3.19374515688205,0.11316374527825,1,0.176494731019341,0.622038411146943,NA,0.0157742100712819,2.87259395486287,0.169057687824723,1
"A",16,"complete","GRAMA",300,300,76.825,"",0.724155065702304,0.513170366005778,1,1,0.160425591906121,0.534939790213948,NA,0.724155065702304,0.513170366005778,1,1
"A",16,"complete","DIABLO",300,300,5.86399999999999,"",0.0127279209150632,2.68070587410214,0.113454987802506,1,0.475451972688012,0.709540043835394,NA,0.0127279209150632,2.68070587410214,0.113454987802506,1
"A",16,"complete","MOFA2",300,300,23.664,"",-0.0334854188554004,5.47779471421566,0.0727417605184597,1,0.678418619444015,0.0822006888828929,NA,-0.0334854188554004,5.47779471421566,0.0727417605184597,1
"A",16,"mcar30","GRAMA",300,300,73.643,"",-0.114607423490946,2.21056450703261,0.019163228197388,1,0.0621330051323692,0.848144185047426,NA,-0.0300402089426979,1.79942993740311,0.0365696972006799,1
