"rep","parameter","value","sil_anchor","elapsed","error"
24,"gamma_y",5,0.901409378022279,0.682,""
24,"gamma_y",10,0.901409671791894,0.653,""
24,"gamma_y",20,0.901409793747031,0.69,""
24,"k_nn",3,0.730781375660649,0.661,""
24,"k_nn",5,0.890977327806534,0.658999999999999,""
24,"k_nn",10,0.901404859058939,0.654,""
24,"k_nn",15,0.899572917236756,0.654,""
24,"k_nn",25,0.906995553902948,0.481000000000002,""
24,"k_nn",50,0.839430388767849,0.556999999999999,""
25,"lambda",1e-04,0.77822551749809,0.826,""
25,"lambda",0.001,0.778224412362389,0.706,""
25,"lambda",0.005,0.77821913659341,0.693000000000001,""
25,"lambda",0.01,0.778211643630688,0.673999999999999,""
25,"lambda",0.05,0.778125609507304,0.685,""
25,"lambda",0.1,0.777968431431225,0.668,""
25,"lambda",0.5,0.775602586914106,0.666,""
25,"lambda",1,0.771273956187432,0.653,""
25,"gamma_y",0,-0.116686179929051,0.679,""
25,"gamma_y",0.1,0.778117817721259,0.677999999999999,""
25,"gamma_y",0.5,0.778207692740419,0.679,""
25,"gamma_y",1,0.778211643630688,0.667,""
25,"gamma_y",2,0.778212825749559,0.699,""
25,"gamma_y",5,0.778213253984696,0.692,""
25,"gamma_y",10,0.778213349372157,0.677,""
25,"gamma_y",20,0.778213390271459,0.680999999999999,""
25,"k_nn",3,0.779106039340417,0.524000000000001,""
25,"k_nn",5,0.768254729480222,0.682,""
25,"k_nn",10,0.778211643630688,0.667999999999999,""
25,"k_nn",15,0.779301079036028,0.489000000000001,""
25,"k_nn",25,0.785480664607959,0.512,""
25,"k_nn",50,0.801167831425513,0.564,""
26,"lambda",1e-04,0.83455384131086,0.86,""
26,"lambda",0.001,0.834552315859097,0.728,""
26,"lambda",0.005,0.834544676084994,0.798999999999999,""
26,"lambda",0.01,0.834534018820365,0.703,""
26,"lambda",0.05,0.834416836675631,0.702999999999999,""
26,"lambda",0.1,0.834210196592853,0.697,""
26,"lambda",0.5,0.831264046928203,0.685,""
26,"lambda",1,0.826055852768005,0.696,""
26,"gamma_y",0,-0.0782808077486863,0.676,""
26,"gamma_y",0.1,0.834403879760051,0.718,""
26,"gamma_y",0.5,0.83452744595239,0.720000000000001,""
26,"gamma_y",1,0.834534018820365,0.702999999999999,""
26,"gamma_y",2,0.834536316746569,0.718999999999999,""
26,"gamma_y",5,0.834537322769086,0.716000000000001,""
26,"gamma_y",10,0.834537577608824,0.702999999999999,""
26,"gamma_y",20,0.834537681762944,0.706000000000001,""
26,"k_nn",3,0.79583893075386,0.609,""
26,"k_nn",5,0.86269791483682,0.698,""
26,"k_nn",10,0.834534018820365,0.596,""
26,"k_nn",15,0.878184791856778,0.609999999999999,""
26,"k_nn",25,0.89763590219002,0.599999999999998,""
26,"k_nn",50,0.932279681237115,0.596,""
27,"lambda",1e-04,0.692192174483199,0.851,""
27,"lambda",0.001,0.692191228866394,0.792,""
27,"lambda",0.005,0.69218677403765,0.791,""
27,"lambda",0.01,0.692180614934259,0.787,""
27,"lambda",0.05,0.692112348572536,0.8,""
27,"lambda",0.1,0.691989454990721,0.782,""
27,"lambda",0.5,0.69015103752355,0.775,""
27,"lambda",1,0.686794046559712,0.796999999999999,""
27,"gamma_y",0,-0.0625902226256934,0.770000000000001,""
27,"gamma_y",0.1,0.692157361896992,0.803999999999998,""
27,"gamma_y",0.5,0.692182883259442,0.813000000000001,""
27,"gamma_y",1,0.692180614934259,0.801,""
27,"gamma_y",2,0.692178918239194,0.808,""
27,"gamma_y",5,0.692177714836936,0.799999999999999,""
27,"gamma_y",10,0.692177289161172,0.821000000000002,""
27,"gamma_y",20,0.69217707642298,0.811999999999999,""
27,"k_nn",3,0.759180445134408,0.746000000000002,""
27,"k_nn",5,0.743045251990174,0.709,""
27,"k_nn",10,0.692180614934259,0.580000000000002,""
27,"k_nn",15,0.685371264673009,0.564999999999998,""
27,"k_nn",25,0.690849916182297,0.938000000000002,""
27,"k_nn",50,0.727494262972998,0.690999999999999,""
28,"lambda",1e-04,0.852785950699224,0.848,""
28,"lambda",0.001,0.852784924729862,0.801,""
28,"lambda",0.005,0.852779573127804,0.979,""
28,"lambda",0.01,0.852771224061307,0.758999999999999,""
28,"lambda",0.05,0.852655716648981,0.78,""
28,"lambda",0.1,0.852424202570945,0.772,""
28,"lambda",0.5,0.848977654757827,0.773999999999999,""
28,"lambda",1,0.843129782371039,0.786,""
28,"gamma_y",0,-0.131436779328282,0.779,""
28,"gamma_y",0.1,0.85258809213298,0.788,""
28,"gamma_y",0.5,0.852762627860571,0.784000000000001,""
28,"gamma_y",1,0.852771224061307,0.786,""
28,"gamma_y",2,0.852774007503138,0.801,""
28,"gamma_y",5,0.852775131556998,0.797000000000001,""
28,"gamma_y",10,0.852775406505897,0.792,""
28,"gamma_y",20,0.852775523571585,0.790999999999999,""
28,"k_nn",3,0.855738664028343,0.559000000000001,""
28,"k_nn",5,0.836590252103253,0.552,""
28,"k_nn",10,0.852771224061307,0.724,""
28,"k_nn",15,0.854862145621159,0.753,""
28,"k_nn",25,0.881718887640885,0.756,""
28,"k_nn",50,0.911448849952704,0.744,""
29,"lambda",1e-04,0.755380021976019,0.971,""
29,"lambda",0.001,0.755376431453653,0.831,""
29,"lambda",0.005,0.755360541795596,0.842000000000001,""
29,"lambda",0.01,0.755340107358673,0.803,""
29,"lambda",0.05,0.755159070150017,0.815,""
29,"lambda",0.1,0.754897369041925,0.827000000000001,""
29,"lambda",0.5,0.751941794344052,0.801,""
29,"lambda",1,0.747115181381014,0.823,""
29,"gamma_y",0,-0.118202330518404,0.793999999999999,""
29,"gamma_y",0.1,0.755274023462009,0.811,""
29,"gamma_y",0.5,0.7553373136902,0.815999999999999,""
29,"gamma_y",1,0.755340107358673,0.813000000000001,""
29,"gamma_y",2,0.755340969558265,0.809999999999999,""
29,"gamma_y",5,0.755341291948367,0.802000000000001,""
29,"gamma_y",10,0.755341358131612,0.814,""
29,"gamma_y",20,0.755341378985795,0.807000000000002,""
29,"k_nn",3,0.678404026649923,0.600000000000001,""
29,"k_nn",5,0.689434879994424,0.585999999999999,""
29,"k_nn",10,0.755340107358673,0.556999999999999,""
29,"k_nn",15,0.693689448963482,0.57,""
29,"k_nn",25,0.69091208960156,0.565000000000001,""
29,"k_nn",50,0.725423328556827,0.707999999999998,""
30,"lambda",1e-04,0.756356114239731,0.934,""
30,"lambda",0.001,0.756354904423757,0.796,""
30,"lambda",0.005,0.756349061750497,0.773,""
30,"lambda",0.01,0.7563409540805,0.759,""
30,"lambda",0.05,0.756252654344816,0.737,""
30,"lambda",0.1,0.75609758488831,0.758,""
30,"lambda",0.5,0.753854079680505,0.744999999999999,""
30,"lambda",1,0.749761038425167,0.751000000000001,""
30,"gamma_y",0,-0.0928558073377012,0.769,""
30,"gamma_y",0.1,0.756268438461492,0.796999999999999,""
30,"gamma_y",0.5,0.756338737838871,0.779,""
30,"gamma_y",1,0.7563409540805,0.757,""
30,"gamma_y",2,0.75634133696275,0.784000000000001,""
30,"gamma_y",5,0.756341293864134,0.772,""
30,"gamma_y",10,0.756341221706516,0.806999999999999,""
30,"gamma_y",20,0.756341169461555,0.798,""
30,"k_nn",3,0.790321700028653,0.562999999999999,""
30,"k_nn",5,0.795249783171632,0.717000000000002,""
30,"k_nn",10,0.7563409540805,0.719999999999999,""
30,"k_nn",15,0.734460797964815,0.553000000000001,""
30,"k_nn",25,0.716513278744848,0.724999999999998,""
30,"k_nn",50,0.727167895295746,0.75,""
31,"lambda",1e-04,0.90610901865951,0.966,""
31,"lambda",0.001,0.906108055410472,0.819,""
31,"lambda",0.005,0.906102610034276,0.817,""
31,"lambda",0.01,0.90609360180006,0.79,""
31,"lambda",0.05,0.905968667520147,0.790999999999999,""
31,"lambda",0.1,0.905724218476026,0.796,""
31,"lambda",0.5,0.90211586364374,0.783999999999999,""
31,"lambda",1,0.895783587824719,0.783999999999999,""
31,"gamma_y",0,-0.105472652878026,0.772,""
31,"gamma_y",0.1,0.905883203074115,0.766999999999999,""
31,"gamma_y",0.5,0.906082339260902,0.805,""
31,"gamma_y",1,0.90609360180006,0.972,""
31,"gamma_y",2,0.906097533279044,0.809000000000001,""
31,"gamma_y",5,0.906099195517929,0.824,""
31,"gamma_y",10,0.906099612255333,0.798,""
31,"gamma_y",20,0.906099790156607,0.807999999999998,""
31,"k_nn",3,0.849671076216144,0.574000000000002,""
31,"k_nn",5,0.872064015770165,0.774000000000001,""
31,"k_nn",10,0.90609360180006,0.772000000000002,""
31,"k_nn",15,0.893815896723771,0.766000000000002,""
31,"k_nn",25,0.894137280747492,0.750999999999998,""
31,"k_nn",50,0.924114187866755,0.593,""
32,"lambda",1e-04,0.730255623137641,0.933,""
32,"lambda",0.001,0.730254449720956,0.817,""
32,"lambda",0.005,0.7302490537839,0.962999999999999,""
32,"lambda",0.01,0.730241730027507,0.838,""
32,"lambda",0.05,0.730164783712574,0.782999999999999,""
32,"lambda",0.1,0.730033065450899,0.794,""
32,"lambda",0.5,0.728144041290978,0.800000000000001,""
32,"lambda",1,0.72460707972046,0.821999999999999,""
32,"gamma_y",0,-0.148516042327837,0.788,""
32,"gamma_y",0.1,0.730215358854675,0.813000000000001,""
32,"gamma_y",0.5,0.730243437107961,0.786999999999999,""
32,"gamma_y",1,0.730241730027507,0.811,""
32,"gamma_y",2,0.730240331336853,0.796999999999999,""
32,"gamma_y",5,0.730239319926556,0.815000000000001,""
32,"gamma_y",10,0.730238966392289,0.75,""
32,"gamma_y",20,0.730238794866737,0.762999999999998,""
32,"k_nn",3,0.840144589891673,0.600000000000001,""
32,"k_nn",5,0.777029249177128,0.554000000000002,""
32,"k_nn",10,0.730241730027507,0.753,""
32,"k_nn",15,0.724367942469175,0.765000000000001,""
32,"k_nn",25,0.723121669230597,0.739000000000001,""
32,"k_nn",50,0.807262239532117,0.666,""
33,"lambda",1e-04,0.66951173461177,0.943,""
33,"lambda",0.001,0.669510628540391,0.818,""
33,"lambda",0.005,0.66950549951707,0.813,""
33,"lambda",0.01,0.669498677878661,0.793,""
33,"lambda",0.05,0.669429503195663,0.798999999999999,""
33,"lambda",0.1,0.669313929173125,0.793000000000001,""
33,"lambda",0.5,0.667694142159693,0.792,""
33,"lambda",1,0.664725678507956,0.769,""
33,"gamma_y",0,-0.0420281429014334,0.785,""
33,"gamma_y",0.1,0.669478417311811,0.792,""
33,"gamma_y",0.5,0.669500201975612,0.798,""
33,"gamma_y",1,0.669498677878661,0.770999999999999,""
33,"gamma_y",2,0.669497490983595,0.779,""
33,"gamma_y",5,0.669496648697448,0.773000000000001,""
33,"gamma_y",10,0.669496350711688,0.763,""
33,"gamma_y",20,0.669496201661991,0.790000000000001,""
33,"k_nn",3,0.724585505713547,0.584,""
33,"k_nn",5,0.685357507235578,0.763999999999999,""
33,"k_nn",10,0.669498677878661,0.751999999999999,""
33,"k_nn",15,0.688829578669341,0.558,""
33,"k_nn",25,0.699675299190176,0.589000000000002,""
33,"k_nn",50,0.811504091017392,0.716999999999999,""
34,"lambda",1e-04,0.733152844514259,0.958,""
34,"lambda",0.001,0.733152032538611,0.821000000000001,""
34,"lambda",0.005,0.733147988248763,0.809,""
34,"lambda",0.01,0.733142234395878,0.815,""
34,"lambda",0.05,0.733076131431442,0.804,""
34,"lambda",0.1,0.732954317811703,0.797,""
34,"lambda",0.5,0.731084664193926,0.813000000000001,""
34,"lambda",1,0.727622159546249,0.796000000000001,""
34,"gamma_y",0,-0.108107207440405,0.798,""
34,"gamma_y",0.1,0.733099612576892,0.807,""
34,"gamma_y",0.5,0.733142558982639,0.800000000000001,""
34,"gamma_y",1,0.733142234395878,0.811999999999999,""
34,"gamma_y",2,0.733141463526765,0.798,""
34,"gamma_y",5,0.733140785805725,0.814,""
34,"gamma_y",10,0.73314052611197,0.817,""
34,"gamma_y",20,0.733140393257554,0.797999999999998,""
34,"k_nn",3,0.863593431180699,0.756,""
34,"k_nn",5,0.763267794569795,0.550999999999998,""
34,"k_nn",10,0.733142234395878,0.571000000000002,""
34,"k_nn",15,0.743311626693574,0.551000000000002,""
34,"k_nn",25,0.763660789898077,0.803000000000001,""
34,"k_nn",50,0.801068325805912,0.483000000000001,""
35,"lambda",1e-04,0.714431764736054,0.96,""
35,"lambda",0.001,0.714430067902142,0.835,""
35,"lambda",0.005,0.714422287975822,0.816999999999999,""
35,"lambda",0.01,0.714412072738698,0.811,""
35,"lambda",0.05,0.714315654178228,0.794,""
35,"lambda",0.1,0.714166118934483,0.815,""
35,"lambda",0.5,0.712244871885571,0.818999999999999,""
35,"lambda",1,0.708836653263904,0.791,""
35,"gamma_y",0,-0.0867698974062356,0.798,""
35,"gamma_y",0.1,0.714374609834686,0.824999999999999,""
35,"gamma_y",0.5,0.714411636479284,0.81,""
35,"gamma_y",1,0.714412072738698,0.816000000000001,""
35,"gamma_y",2,0.714411843437416,0.823,""
35,"gamma_y",5,0.714411552398302,0.814,""
35,"gamma_y",10,0.71441143339428,0.824,""
35,"gamma_y",20,0.714411372996185,0.816000000000001,""
35,"k_nn",3,0.77409465873835,0.614000000000001,""
35,"k_nn",5,0.666480569533261,0.565999999999999,""
35,"k_nn",10,0.714412072738698,0.758000000000003,""
35,"k_nn",15,0.688003022149477,0.751000000000001,""
35,"k_nn",25,0.713317888586131,0.762,""
35,"k_nn",50,0.729050252564404,0.573,""
36,"lambda",1e-04,0.920946783188601,0.875,""
36,"lambda",0.001,0.920945985421872,0.781,""
36,"lambda",0.005,0.920940561431693,0.778,""
36,"lambda",0.01,0.920930460230887,0.788,""
36,"lambda",0.05,0.920766250868213,0.809,""
36,"lambda",0.1,0.920429980832076,0.801,""
36,"lambda",0.5,0.915798283586981,0.767000000000001,""
36,"lambda",1,0.908408944094683,0.793000000000001,""
36,"gamma_y",0,-0.0757169849615785,0.790000000000001,""
36,"gamma_y",0.1,0.920588896608204,0.790000000000001,""
36,"gamma_y",0.5,0.920911231183819,0.805,""
36,"gamma_y",1,0.920930460230887,0.795999999999999,""
36,"gamma_y",2,0.920937336297752,0.811,""
36,"gamma_y",5,0.92094042058097,0.808,""
36,"gamma_y",10,0.920941255726703,0.821,""
36,"gamma_y",20,0.920941637049202,0.823,""
36,"k_nn",3,0.850674120157502,0.595000000000002,""
36,"k_nn",5,0.896865733588932,0.550000000000001,""
36,"k_nn",10,0.920930460230887,0.757999999999999,""
36,"k_nn",15,0.921706363918708,0.765999999999998,""
36,"k_nn",25,0.925647975999766,0.765999999999998,""
36,"k_nn",50,0.928838412812118,0.684000000000001,""
37,"lambda",1e-04,0.814743389860121,0.939000000000001,""
37,"lambda",0.001,0.814740148315486,0.818,""
37,"lambda",0.005,0.814722740843321,0.803,""
37,"lambda",0.01,0.814700027196468,0.785,""
37,"lambda",0.05,0.814489380416933,0.816999999999999,""
37,"lambda",0.1,0.814174710026659,0.809,""
37,"lambda",0.5,0.810651628427801,0.788,""
37,"lambda",1,0.805088948198481,0.766,""
37,"gamma_y",0,-0.067455519576569,0.779999999999999,""
37,"gamma_y",0.1,0.814568733958734,0.799999999999999,""
37,"gamma_y",0.5,0.814692306719962,0.804,""
37,"gamma_y",1,0.814700027196468,0.772,""
37,"gamma_y",2,0.814703016568678,0.795,""
37,"gamma_y",5,0.814704547006466,0.772,""
37,"gamma_y",10,0.814705047941463,0.800000000000001,""
37,"gamma_y",20,0.814705319567231,0.795000000000002,""
37,"k_nn",3,0.844601013921415,0.786999999999999,""
37,"k_nn",5,0.803985051985596,0.774999999999999,""
37,"k_nn",10,0.814700027196468,0.792999999999999,""
37,"k_nn",15,0.872291086203274,0.793999999999997,""
37,"k_nn",25,0.88908699442968,0.584999999999997,""
37,"k_nn",50,0.918659442207876,0.619,""
38,"lambda",1e-04,0.854368575753413,0.906,""
38,"lambda",0.001,0.854367528651347,0.797,""
38,"lambda",0.005,0.854362251517469,0.976,""
38,"lambda",0.01,0.854354436933605,0.805000000000001,""
38,"lambda",0.05,0.854256965275312,0.766,""
38,"lambda",0.1,0.854069151554622,0.808999999999999,""
38,"lambda",0.5,0.851173242520483,0.767000000000001,""
38,"lambda",1,0.845962212803039,0.831,""
38,"gamma_y",0,-0.0654976972953312,0.777000000000001,""
38,"gamma_y",0.1,0.854225140083057,0.779999999999999,""
38,"gamma_y",0.5,0.854348644847315,0.768000000000001,""
38,"gamma_y",1,0.854354436933605,0.760999999999999,""
38,"gamma_y",2,0.854356265064819,0.796000000000001,""
38,"gamma_y",5,0.854356998338146,0.778,""
38,"gamma_y",10,0.854357196022008,0.787000000000001,""
38,"gamma_y",20,0.854357297535488,0.825999999999999,""
38,"k_nn",3,0.885393474549382,0.777999999999999,""
38,"k_nn",5,0.829265652304658,0.722000000000001,""
38,"k_nn",10,0.854354436933605,0.780000000000001,""
38,"k_nn",15,0.808586606462701,0.753,""
38,"k_nn",25,0.659284816318638,0.571000000000002,""
38,"k_nn",50,0.732917515876619,0.657,""
39,"lambda",1e-04,0.717673426665883,0.944,""
39,"lambda",0.001,0.717672113739596,0.846000000000001,""
39,"lambda",0.005,0.717665884201294,0.989,""
39,"lambda",0.01,0.717657528308892,0.832,""
39,"lambda",0.05,0.717572854331403,0.798999999999999,""
39,"lambda",0.1,0.717431784798959,0.814,""
39,"lambda",0.5,0.715474702678198,0.800000000000001,""
39,"lambda",1,0.711921265543203,0.798,""
39,"gamma_y",0,-0.0937465142489749,0.802,""
39,"gamma_y",0.1,0.717594942801072,0.816000000000001,""
39,"gamma_y",0.5,0.717655108696548,0.811999999999999,""
39,"gamma_y",1,0.717657528308892,0.811999999999999,""
39,"gamma_y",2,0.71765821428042,0.824999999999999,""
39,"gamma_y",5,0.717658465775769,0.840000000000002,""
39,"gamma_y",10,0.717658539412952,0.795000000000002,""
39,"gamma_y",20,0.717658585283925,0.821,""
39,"k_nn",3,0.712388335682712,0.581,""
39,"k_nn",5,0.713302971717986,0.578000000000003,""
39,"k_nn",10,0.717657528308892,0.780999999999999,""
39,"k_nn",15,0.723954458771049,0.794,""
39,"k_nn",25,0.735708986406035,0.792999999999999,""
39,"k_nn",50,0.846132147943625,0.567999999999998,""
40,"lambda",1e-04,0.791077991332875,0.964,""
40,"lambda",0.001,0.791076380794648,0.84,""
40,"lambda",0.005,0.791068812892731,0.83,""
40,"lambda",0.01,0.791058551319468,0.812,""
40,"lambda",0.05,0.790952062433108,0.806,""
40,"lambda",0.1,0.790771169422945,0.815,""
40,"lambda",0.5,0.788199096048625,0.817,""
40,"lambda",1,0.783515480345346,0.801,""
40,"gamma_y",0,-0.0886150617278351,0.782,""
40,"gamma_y",0.1,0.79098426546909,0.827999999999999,""
40,"gamma_y",0.5,0.79105645091454,0.824999999999999,""
40,"gamma_y",1,0.791058551319468,0.835000000000001,""
40,"gamma_y",2,0.791058868088368,0.817,""
40,"gamma_y",5,0.79105880564248,0.795999999999999,""
40,"gamma_y",10,0.791058745167825,0.807,""
40,"gamma_y",20,0.791058710550229,0.815999999999999,""
40,"k_nn",3,0.723195371424006,0.591000000000001,""
40,"k_nn",5,0.761365357349532,0.571999999999999,""
40,"k_nn",10,0.791058551319468,0.568999999999999,""
40,"k_nn",15,0.807252327787744,0.582000000000001,""
40,"k_nn",25,0.850583378977835,0.748000000000001,""
40,"k_nn",50,0.913879523368596,0.699999999999999,""
41,"lambda",1e-04,0.85505504705664,0.792,""
41,"lambda",0.001,0.855054129882634,0.688,""
41,"lambda",0.005,0.855048893746219,0.669,""
41,"lambda",0.01,0.855040242901408,0.654,""
41,"lambda",0.05,0.854913239921051,0.669,""
41,"lambda",0.1,0.854657052326638,0.654,""
41,"lambda",0.5,0.850976848916485,0.656,""
41,"lambda",1,0.844830892652078,0.625999999999999,""
41,"gamma_y",0,-0.0587174051480411,0.661,""
41,"gamma_y",0.1,0.85483706336473,0.661999999999999,""
41,"gamma_y",0.5,0.855031190990391,0.655000000000001,""
41,"gamma_y",1,0.855040242901408,0.644,""
41,"gamma_y",2,0.855042923400295,0.649000000000001,""
41,"gamma_y",5,0.855043846987507,0.651000000000002,""
41,"gamma_y",10,0.855044025887431,0.641999999999999,""
41,"gamma_y",20,0.85504408786848,0.613000000000001,""
41,"k_nn",3,0.835693027005766,0.622,""
41,"k_nn",5,0.871059942753286,0.594000000000001,""
41,"k_nn",10,0.855040242901408,0.609999999999999,""
41,"k_nn",15,0.879340031565481,0.606999999999999,""
41,"k_nn",25,0.887491410812866,0.473000000000003,""
41,"k_nn",50,0.924989609292287,0.574999999999999,""
42,"lambda",1e-04,0.88006644388798,0.815,""
42,"lambda",0.001,0.880065392024542,0.696,""
42,"lambda",0.005,0.880059894171133,0.669,""
42,"lambda",0.01,0.880051455091224,0.68,""
42,"lambda",0.05,0.879936758214955,0.649,""
42,"lambda",0.1,0.879705829226143,0.657,""
42,"lambda",0.5,0.876221227223677,0.659000000000001,""
42,"lambda",1,0.870220043076431,0.649999999999999,""
42,"gamma_y",0,-0.0981457658227217,0.661,""
42,"gamma_y",0.1,0.879861564340938,0.657,""
42,"gamma_y",0.5,0.880041897667604,0.66,""
42,"gamma_y",1,0.880051455091224,0.782,""
42,"gamma_y",2,0.880054785458957,0.667,""
42,"gamma_y",5,0.880056296556791,0.662000000000001,""
42,"gamma_y",10,0.880056727502315,0.665000000000001,""
42,"gamma_y",20,0.880056937882487,0.643000000000001,""
42,"k_nn",3,0.71037506504903,0.505000000000001,""
42,"k_nn",5,0.856916868160073,0.659000000000001,""
42,"k_nn",10,0.880051455091224,0.640999999999998,""
42,"k_nn",15,0.662175280457512,0.640000000000001,""
42,"k_nn",25,0.715342269225253,0.629999999999999,""
42,"k_nn",50,0.67979054724596,0.552000000000003,""
43,"lambda",1e-04,0.835787736825088,0.754,""
43,"lambda",0.001,0.835786062678068,0.637,""
43,"lambda",0.005,0.835778375438829,0.628,""
43,"lambda",0.01,0.835767847618953,0.619,""
43,"lambda",0.05,0.835654919277443,0.647,""
43,"lambda",0.1,0.83545860913772,0.641999999999999,""
43,"lambda",0.5,0.832638977570637,0.627,""
43,"lambda",1,0.827569489958196,0.622999999999999,""
43,"gamma_y",0,-0.0869874435599785,0.618999999999999,""
43,"gamma_y",0.1,0.835671143943292,0.652000000000001,""
43,"gamma_y",0.5,0.835764277926104,0.637,""
43,"gamma_y",1,0.835767847618953,0.648,""
43,"gamma_y",2,0.835768769926793,0.647,""
43,"gamma_y",5,0.835769028137425,0.658999999999999,""
43,"gamma_y",10,0.83576906637138,0.642000000000001,""
43,"gamma_y",20,0.835769078821189,0.652999999999999,""
43,"k_nn",3,0.846605976678621,0.612,""
43,"k_nn",5,0.840883024054478,0.475999999999999,""
43,"k_nn",10,0.835767847618953,0.486000000000001,""
43,"k_nn",15,0.75997787018353,0.466000000000001,""
43,"k_nn",25,0.710908703521576,0.626999999999999,""
43,"k_nn",50,0.70198238311808,0.486000000000001,""
44,"lambda",1e-04,0.859014410156487,0.801,""
44,"lambda",0.001,0.859013551912803,0.688,""
44,"lambda",0.005,0.859009214762597,0.78,""
44,"lambda",0.01,0.859002756655864,0.685,""
44,"lambda",0.05,0.85891856589852,0.648,""
44,"lambda",0.1,0.858748893350456,0.657,""
44,"lambda",0.5,0.855944332959015,0.652,""
44,"lambda",1,0.850746299724597,0.637,""
44,"gamma_y",0,-0.126963534873593,0.654,""
44,"gamma_y",0.1,0.85889729931943,0.657999999999999,""
44,"gamma_y",0.5,0.858999276140585,0.656000000000001,""
44,"gamma_y",1,0.859002756655864,0.661,""
44,"gamma_y",2,0.85900352832427,0.657999999999999,""
44,"gamma_y",5,0.859003655483166,0.66,""
44,"gamma_y",10,0.85900364245509,0.641,""
44,"gamma_y",20,0.859003627892063,0.661999999999999,""
44,"k_nn",3,0.868832277607463,0.505000000000001,""
44,"k_nn",5,0.834175632781223,0.651,""
44,"k_nn",10,0.859002756655864,0.632000000000001,""
44,"k_nn",15,0.81794680855697,0.617999999999999,""
44,"k_nn",25,0.827303102262487,0.628,""
44,"k_nn",50,0.870434085438529,0.562999999999999,""
45,"lambda",1e-04,0.68327780850694,0.801,""
45,"lambda",0.001,0.683276125326728,0.684,""
45,"lambda",0.005,0.683268417772346,0.67,""
45,"lambda",0.01,0.683258379442396,0.67,""
45,"lambda",0.05,0.683165679566455,0.678,""
45,"lambda",0.1,0.683024747291969,0.656,""
45,"lambda",0.5,0.681271617473932,0.663,""
45,"lambda",1,0.678156146027991,0.633999999999999,""
45,"gamma_y",0,-0.115477633694996,0.659000000000001,""
45,"gamma_y",0.1,0.683228614255397,0.663,""
45,"gamma_y",0.5,0.683258292128675,0.66,""
45,"gamma_y",1,0.683258379442396,0.657999999999999,""
45,"gamma_y",2,0.683258050580812,0.670999999999999,""
45,"gamma_y",5,0.683257722376248,0.666,""
45,"gamma_y",10,0.683257589576683,0.666,""
45,"gamma_y",20,0.683257518816896,0.662000000000001,""
45,"k_nn",3,0.688927101584015,0.514999999999999,""
45,"k_nn",5,0.692272542661504,0.634,""
45,"k_nn",10,0.683258379442396,0.640000000000001,""
45,"k_nn",15,0.686701441940036,0.660999999999998,""
45,"k_nn",25,0.682268438502505,0.616999999999997,""
45,"k_nn",50,0.695517008306562,0.571999999999999,""
46,"lambda",1e-04,0.911714550749078,0.818,""
46,"lambda",0.001,0.9117137541478,0.692,""
46,"lambda",0.005,0.911708861839957,0.818000000000001,""
46,"lambda",0.01,0.911700335692444,0.647,""
46,"lambda",0.05,0.911569766503582,0.646,""
46,"lambda",0.1,0.911306251148031,0.645,""
46,"lambda",0.5,0.907515277797617,0.642,""
46,"lambda",1,0.901159690724757,0.654000000000001,""
46,"gamma_y",0,-0.0378988878199534,0.648999999999999,""
46,"gamma_y",0.1,0.911457695733946,0.654999999999999,""
46,"gamma_y",0.5,0.911687532244529,0.646000000000001,""
46,"gamma_y",1,0.911700335692444,0.645999999999999,""
46,"gamma_y",2,0.911704697994887,0.661,""
46,"gamma_y",5,0.9117065494466,0.667,""
46,"gamma_y",10,0.911707026862054,0.649000000000001,""
46,"gamma_y",20,0.911707239480402,0.664000000000001,""
46,"k_nn",3,0.802343186439684,0.651999999999999,""
46,"k_nn",5,0.885233401009476,0.629,""
46,"k_nn",10,0.911700335692444,0.640999999999998,""
46,"k_nn",15,0.914732607893656,0.652000000000001,""
46,"k_nn",25,0.92231744699219,0.483000000000001,""
46,"k_nn",50,0.917232978877495,0.556000000000001,""
47,"lambda",1e-04,0.743133660905415,0.8,""
47,"lambda",0.001,0.743116003907182,0.695,""
47,"lambda",0.005,0.743033715837139,0.662,""
47,"lambda",0.01,0.742930061081873,0.67,""
47,"lambda",0.05,0.742079114582284,0.683,""
47,"lambda",0.1,0.740974547391947,0.653,""
47,"lambda",0.5,0.73137764129651,0.646999999999999,""
47,"lambda",1,0.718939314729522,0.636000000000001,""
47,"gamma_y",0,-0.0271661509927122,0.656000000000001,""
47,"gamma_y",0.1,0.74266831002311,0.657,""
47,"gamma_y",0.5,0.742906762283082,0.659000000000001,""
47,"gamma_y",1,0.742930061081873,0.661,""
47,"gamma_y",2,0.742940987171134,0.66,""
47,"gamma_y",5,0.7429472523381,0.664999999999999,""
47,"gamma_y",10,0.742949264560569,0.675000000000001,""
47,"gamma_y",20,0.742950241787837,0.649000000000001,""
47,"k_nn",3,0.693354439735076,0.643000000000001,""
47,"k_nn",5,0.720059707505108,0.504000000000001,""
47,"k_nn",10,0.742930061081873,0.619999999999997,""
47,"k_nn",15,0.814244232587373,0.495000000000001,""
47,"k_nn",25,0.882708108533723,0.495000000000001,""
47,"k_nn",50,0.907115510228685,0.460000000000001,""
48,"lambda",1e-04,0.900274052544419,0.819,""
48,"lambda",0.001,0.900273180569383,0.698,""
48,"lambda",0.005,0.900268271610803,0.823,""
48,"lambda",0.01,0.900260255646437,0.662,""
48,"lambda",0.05,0.900143888504171,0.664,""
