"rep","arm","condition","method","sil","nmi","ber","n_used","ess","elapsed","error"
49,"D","complete","IntegrAO",0.466514506656386,0.731841150512762,0.07,300,1,69.975,NA
49,"D","mcar30","IntegrAO",0.450886912068067,0.730213568395753,0.0979934355889117,275,0.916666666666667,47.542,NA
49,"D","mcar50","IntegrAO",0.432941637722038,0.723403197515847,0.162531694001553,224,0.746666666666667,67.702,NA
49,"D","mar","IntegrAO",0.438527813132815,0.732754149798295,0.111783154121864,263,0.876666666666667,82.831,NA
50,"D","complete","IntegrAO",0.545893423438566,0.831601021717307,0.0533333333333333,300,1,140.987,NA
50,"D","mcar30","IntegrAO",0.492473148211314,0.844751944855468,0.0697802197802198,274,0.913333333333333,51.261,NA
50,"D","mcar50","IntegrAO",0.422127427550876,0.798150211832887,0.070921252069165,230,0.766666666666667,88.599,NA
50,"D","mar","IntegrAO",0.487210057289637,0.848816935198268,0.0609923634073374,264,0.88,107.754,NA
51,"D","complete","IntegrAO",0.484345311168664,0.799613742823791,0.07,300,1,61.657,NA
51,"D","mcar30","IntegrAO",0.466098595166421,0.762156647704762,0.0822241633946904,279,0.93,86.372,NA
51,"D","mcar50","IntegrAO",0.390929517748789,0.754513474090692,0.143631073118903,225,0.75,72.466,NA
51,"D","mar","IntegrAO",0.41869109655921,0.796728003854681,0.0984380223549761,253,0.843333333333333,116.059,NA
52,"D","complete","IntegrAO",0.517720583905329,0.731071232132129,0.04,300,1,51.455,NA
52,"D","mcar30","IntegrAO",0.490650969518902,0.761614010054198,0.0533287963072553,280,0.933333333333333,67.323,NA
52,"D","mcar50","IntegrAO",0.517887181130585,0.835599929259161,0.0556338779923296,216,0.72,44.159,NA
52,"D","mar","IntegrAO",0.47741562499803,0.745896116830962,0.0509949795390702,259,0.863333333333333,73.815,NA
53,"D","complete","IntegrAO",0.485449392512451,0.734423312725706,0.0566666666666667,300,1,77.945,NA
53,"D","mcar30","IntegrAO",0.505468110316202,0.731142815391398,0.119309989008332,269,0.896666666666667,71.66,NA
53,"D","mcar50","IntegrAO",0.423462794463561,0.699796947966827,0.144508232877827,230,0.766666666666667,21.782,NA
53,"D","mar","IntegrAO",0.418392210013246,0.736519296929697,0.0963768723451822,269,0.896666666666667,59.294,NA
54,"D","complete","IntegrAO",0.578104653170434,0.871389270088677,0.0533333333333333,300,1,65.732,NA
54,"D","mcar30","IntegrAO",0.447991335998206,0.78762044151118,0.0671295670966435,268,0.893333333333333,73.783,NA
54,"D","mcar50","IntegrAO",0.467079214539203,0.769752591483628,0.0923325262308313,235,0.783333333333333,27.894,NA
54,"D","mar","IntegrAO",0.570741089267432,0.897863035733724,0.0497785297784523,263,0.876666666666667,44.942,NA
55,"D","complete","IntegrAO",0.579076077581523,0.784817247593242,0.103333333333333,300,1,68.678,NA
55,"D","mcar30","IntegrAO",0.43031352321132,0.703120355506994,0.0826839567348679,269,0.896666666666667,61.664,NA
55,"D","mcar50","IntegrAO",0.43934989076204,0.756650442528676,0.102939418311451,224,0.746666666666667,47.334,NA
55,"D","mar","IntegrAO",0.463223570375856,0.7430647300646,0.0697004608294931,258,0.86,97.283,NA
56,"D","complete","IntegrAO",0.407540810742752,0.727214432242503,0.126666666666667,300,1,70.06,NA
56,"D","mcar30","IntegrAO",0.353264482594647,0.6973513633596,0.136819553521674,280,0.933333333333333,84.719,NA
56,"D","mcar50","IntegrAO",0.328969230507952,0.718137697051046,0.198453800298063,237,0.79,76.42,NA
56,"D","mar","IntegrAO",0.38129337339703,0.748213531122418,0.162917852062589,260,0.866666666666667,27.695,NA
57,"D","complete","IntegrAO",0.734578256877987,0.881227906823042,0.0266666666666667,300,1,60.402,NA
57,"D","mcar30","IntegrAO",0.557959899935811,0.850263226921328,0.0540008708970239,278,0.926666666666667,40.3,NA
57,"D","mcar50","IntegrAO",0.517509272126424,0.81844814539221,0.0817198132771903,233,0.776666666666667,30.211,NA
57,"D","mar","IntegrAO",0.501187139308664,0.850800222813755,0.0538180983237335,271,0.903333333333333,50.835,NA
58,"D","complete","IntegrAO",0.600812701699983,0.8455843630433,0.04,300,1,74.625,NA
58,"D","mcar30","IntegrAO",0.533308587404988,0.867519482018318,0.0498591517299348,270,0.9,55.353,NA
58,"D","mcar50","IntegrAO",0.555259470880052,0.866799878804373,0.0622064825220323,228,0.76,48.488,NA
58,"D","mar","IntegrAO",0.550519468659223,0.82066929675147,0.0853759654702408,264,0.88,55.245,NA
59,"D","complete","IntegrAO",0.391700605813952,0.713229438560906,0.156666666666667,300,1,71.743,NA
59,"D","mcar30","IntegrAO",0.463275703131466,0.834667583368434,0.0618163370675888,276,0.92,66.342,NA
59,"D","mcar50","IntegrAO",0.381549311304967,0.740658449716826,0.0886904761904762,221,0.736666666666667,57.704,NA
59,"D","mar","IntegrAO",0.410484870499085,0.7401018695688,0.138828502415459,273,0.91,81.774,NA
60,"D","complete","IntegrAO",0.48337248672969,0.70679892298791,0.0733333333333333,300,1,62.144,NA
60,"D","mcar30","IntegrAO",0.390612449122457,0.677639028337389,0.12742030796245,268,0.893333333333333,42.611,NA
60,"D","mcar50","IntegrAO",0.399447452693175,0.689230664585086,0.137658414905187,219,0.73,30.598,NA
60,"D","mar","IntegrAO",0.431219619969416,0.707587339760558,0.119018153911187,254,0.846666666666667,45.174,NA
61,"D","complete","IntegrAO",0.558231471987161,0.783039792515486,0.113333333333333,300,1,68.034,NA
61,"D","mcar30","IntegrAO",0.489842931746996,0.861976025131687,0.053652049315603,280,0.933333333333333,46.209,NA
61,"D","mcar50","IntegrAO",0.382522314340544,0.774706852765504,0.103016726403823,229,0.763333333333333,61.309,NA
61,"D","mar","IntegrAO",0.480238489122632,0.81943825435492,0.0838623882022559,253,0.843333333333333,45.839,NA
62,"D","complete","IntegrAO",0.420048104808544,0.620108271817925,0.08,300,1,65.451,NA
62,"D","mcar30","IntegrAO",0.464225488852647,0.761633285741783,0.0571547026770908,265,0.883333333333333,65.404,NA
62,"D","mcar50","IntegrAO",0.438446295741252,0.757328357713502,0.111735277301315,222,0.74,45.54,NA
62,"D","mar","IntegrAO",0.469862959364686,0.72588848086516,0.0834572845156369,259,0.863333333333333,51.043,NA
63,"D","complete","IntegrAO",0.579105207617787,0.756799101701578,0.0633333333333333,300,1,53.309,NA
63,"D","mcar30","IntegrAO",0.482843308635335,0.813055636972601,0.0665212868117798,265,0.883333333333333,72.476,NA
63,"D","mcar50","IntegrAO",0.439375887603013,0.748390377699926,0.0887057387057387,241,0.803333333333333,30.04,NA
63,"D","mar","IntegrAO",0.475922730753091,0.817793560865722,0.0729302477183833,254,0.846666666666667,38.704,NA
64,"D","complete","IntegrAO",0.567155858380059,0.86114643403778,0.0433333333333333,300,1,58.536,NA
64,"D","mcar30","IntegrAO",0.531046992554814,0.83283157673856,0.072783381002559,273,0.91,62.42,NA
64,"D","mcar50","IntegrAO",0.463611940239277,0.837231701640767,0.100957690108633,235,0.783333333333333,45.065,NA
64,"D","mar","IntegrAO",0.496238338253892,0.77771640137814,0.0594506139400506,255,0.85,38.118,NA
65,"D","complete","IntegrAO",0.464229240786528,0.758816251599393,0.09,300,1,66.997,NA
65,"D","mcar30","IntegrAO",0.456317893697323,0.732220745041136,0.0938126699955344,279,0.93,63.062,NA
65,"D","mcar50","IntegrAO",0.383713619358311,0.722999301867216,0.142874665477252,236,0.786666666666667,32.05,NA
65,"D","mar","IntegrAO",0.381260911131254,0.741298576925256,0.157572845106812,272,0.906666666666667,68.851,NA
66,"D","complete","IntegrAO",0.369177522322673,0.752151333974632,0.04,300,1,60.434,NA
66,"D","mcar30","IntegrAO",0.474518152509148,0.728113082362461,0.0553214368751453,272,0.906666666666667,41.002,NA
66,"D","mcar50","IntegrAO",0.393073541556698,0.741433211752255,0.0968301902296726,232,0.773333333333333,46.258,NA
66,"D","mar","IntegrAO",0.47337557390373,0.794965991783859,0.0747108947048083,259,0.863333333333333,51.467,NA
67,"D","complete","IntegrAO",0.489484556545252,0.748828074500659,0.04,300,1,45.957,NA
67,"D","mcar30","IntegrAO",0.444671990498458,0.746286731459031,0.0751922207146088,266,0.886666666666667,57.581,NA
67,"D","mcar50","IntegrAO",0.432435526402918,0.743229499427671,0.104913889802652,232,0.773333333333333,43.765,NA
67,"D","mar","IntegrAO",0.391279681282342,0.695586524819852,0.116826954155721,273,0.91,55.3,NA
68,"D","complete","IntegrAO",0.46063941356439,0.7484524491607,0.0933333333333333,300,1,102.614,NA
68,"D","mcar30","IntegrAO",0.431606835063534,0.72639404477578,0.133957432677397,278,0.926666666666667,54.878,NA
68,"D","mcar50","IntegrAO",0.368705341275433,0.784177568298668,0.0991688396349413,227,0.756666666666667,87.896,NA
68,"D","mar","IntegrAO",0.326075159055922,0.72118237402963,0.174904870624049,261,0.87,89.833,NA
69,"D","complete","IntegrAO",0.649117969668009,0.852258519155139,0.0533333333333333,300,1,77.936,NA
69,"D","mcar30","IntegrAO",0.535221176391964,0.849500353907456,0.0746522613944537,279,0.93,44.295,NA
69,"D","mcar50","IntegrAO",0.614412269778936,0.880333833501013,0.0498784984079102,217,0.723333333333333,73.509,NA
69,"D","mar","IntegrAO",0.593663178536584,0.815437475570988,0.104801088459602,262,0.873333333333333,90.597,NA
70,"D","complete","IntegrAO",0.57437164309,0.808958834757872,0.0533333333333333,300,1,50.546,NA
70,"D","mcar30","IntegrAO",0.506351592480162,0.81289748202125,0.0703547479991347,271,0.903333333333333,40.444,NA
70,"D","mcar50","IntegrAO",0.341554645211457,0.683085031702353,0.162828947368421,226,0.753333333333333,86.129,NA
70,"D","mar","IntegrAO",0.499418025245789,0.790118332252452,0.12875086429388,265,0.883333333333333,41.359,NA
71,"D","complete","IntegrAO",0.466771032516163,0.681135773770086,0.08,300,1,66.13,NA
71,"D","mcar30","IntegrAO",0.493789924819552,0.796550078903288,0.0688098111259201,276,0.92,48.442,NA
71,"D","mcar50","IntegrAO",0.546417358035539,0.829321971767622,0.0400842686577846,225,0.75,51.938,NA
71,"D","mar","IntegrAO",0.512242799092598,0.768289792354963,0.0889181594661047,271,0.903333333333333,42.185,NA
72,"D","complete","IntegrAO",0.462151802909605,0.828632382219643,0.06,300,1,60.286,NA
72,"D","mcar30","IntegrAO",0.495637748913538,0.813378444028581,0.0830919489007724,274,0.913333333333333,67.135,NA
72,"D","mcar50","IntegrAO",0.390010576906494,0.736754550230111,0.110057344616168,227,0.756666666666667,58.178,NA
72,"D","mar","IntegrAO",0.430400969409529,0.729906211954666,0.0973052226027397,272,0.906666666666667,125.134,NA
73,"D","complete","IntegrAO",0.497349561789609,0.706980084434573,0.0566666666666667,300,1,53.278,NA
73,"D","mcar30","IntegrAO",0.448029532080723,0.718969679253684,0.141834043094272,277,0.923333333333333,60.481,NA
73,"D","mcar50","IntegrAO",0.489320247352617,0.714218068832268,0.0531060902877541,231,0.77,49.854,NA
73,"D","mar","IntegrAO",0.403290336465547,0.692275014141544,0.130026301843923,265,0.883333333333333,30.37,NA
74,"D","complete","IntegrAO",0.627597462402401,0.826133674958651,0.06,300,1,57.171,NA
74,"D","mcar30","IntegrAO",0.432721201032475,0.796665773160071,0.0700025464731347,274,0.913333333333333,49.562,NA
74,"D","mcar50","IntegrAO",0.389385359559916,0.660860606862031,0.142653848652043,231,0.77,69.903,NA
74,"D","mar","IntegrAO",0.504685053981765,0.835812644232631,0.0965574914602754,273,0.91,99.044,NA
75,"D","complete","IntegrAO",0.40110683152985,0.738783250963728,0.08,300,1,61.872,NA
75,"D","mcar30","IntegrAO",0.462292822475528,0.721048990153218,0.0606639839034205,275,0.916666666666667,39.943,NA
75,"D","mcar50","IntegrAO",0.413112127955567,0.705894892776591,0.139852396216369,226,0.753333333333333,27.381,NA
75,"D","mar","IntegrAO",0.477970724094032,0.782903752263251,0.0806072624713555,271,0.903333333333333,67.992,NA
76,"D","complete","IntegrAO",0.624424359469501,0.82881236971264,0.0666666666666667,300,1,42.754,NA
76,"D","mcar30","IntegrAO",0.475664237727627,0.733519362722927,0.072206491292169,276,0.92,93.296,NA
76,"D","mcar50","IntegrAO",0.442470470386091,0.729466869193944,0.0622464870346227,227,0.756666666666667,118.073,NA
76,"D","mar","IntegrAO",0.512072152370864,0.79063542516014,0.0895357686453577,271,0.903333333333333,84.025,NA
77,"D","complete","IntegrAO",0.546955252701413,0.826952648896468,0.0333333333333333,300,1,30.802,NA
77,"D","mcar30","IntegrAO",0.517821266107501,0.880307649235601,0.0425094685761629,280,0.933333333333333,16.342,NA
77,"D","mcar50","IntegrAO",0.420128938365106,0.700093025644536,0.0839114344949299,228,0.76,12.621,NA
77,"D","mar","IntegrAO",0.522679857446503,0.77403317160785,0.0369318181818182,259,0.863333333333333,60.046,NA
78,"D","complete","IntegrAO",0.553560321293759,0.783081059738872,0.04,300,1,76.799,NA
78,"D","mcar30","IntegrAO",0.461175873571655,0.758400067017604,0.108114405348821,266,0.886666666666667,106.737,NA
78,"D","mcar50","IntegrAO",0.478807519125748,0.789739748379742,0.0997765006385696,228,0.76,88.064,NA
78,"D","mar","IntegrAO",0.493668759542987,0.778374861671604,0.0986531644426381,267,0.89,92.078,NA
79,"D","complete","IntegrAO",0.57669449157714,0.804499658501686,0.0366666666666667,300,1,61.443,NA
79,"D","mcar30","IntegrAO",0.573289580535983,0.865530663924733,0.053023421135705,267,0.89,77.808,NA
79,"D","mcar50","IntegrAO",0.492630171719021,0.843406282305923,0.067191900942275,224,0.746666666666667,126.323,NA
79,"D","mar","IntegrAO",0.418822146570791,0.710444868305512,0.216254061438488,267,0.89,42.287,NA
80,"D","complete","IntegrAO",0.371254344412176,0.716797668498905,0.143333333333333,300,1,91.687,NA
80,"D","mcar30","IntegrAO",0.502527143881812,0.823110923262441,0.0763336256397565,275,0.916666666666667,51.701,NA
80,"D","mcar50","IntegrAO",0.495481288764853,0.836826153609453,0.0726886865256984,231,0.77,88.79,NA
80,"D","mar","IntegrAO",0.510788478617906,0.833632059699619,0.0883962780514504,265,0.883333333333333,55.035,NA
81,"D","complete","IntegrAO",0.50649895833454,0.852396112862846,0.06,300,1,65.939,NA
81,"D","mcar30","IntegrAO",0.427547997724239,0.803609233338388,0.0918131913328923,272,0.906666666666667,49.241,NA
81,"D","mcar50","IntegrAO",0.408632514035436,0.700271837773142,0.123729491796719,206,0.686666666666667,49.772,NA
81,"D","mar","IntegrAO",0.507936909531061,0.862848290764307,0.0886432395348314,266,0.886666666666667,65.698,NA
82,"D","complete","IntegrAO",0.452740546603623,0.675107531131958,0.09,300,1,68.628,NA
82,"D","mcar30","IntegrAO",0.46511890846664,0.66798735505367,0.0619675063958411,274,0.913333333333333,76.308,NA
82,"D","mcar50","IntegrAO",0.353419755952099,0.685890323553957,0.12197516025641,228,0.76,31.621,NA
82,"D","mar","IntegrAO",0.351843819536224,0.682175643417051,0.207114676234801,271,0.903333333333333,31.053,NA
83,"D","complete","IntegrAO",0.437984470420308,0.73158058028049,0.0533333333333333,300,1,49.674,NA
83,"D","mcar30","IntegrAO",0.400583178120679,0.70710538268655,0.0880308725423684,265,0.883333333333333,58.658,NA
83,"D","mcar50","IntegrAO",0.277569059476391,0.650000672457457,0.322474747474747,235,0.783333333333333,35.336,NA
83,"D","mar","IntegrAO",0.365933110659652,0.688799027395202,0.171881483356893,263,0.876666666666667,50.47,NA
84,"D","complete","IntegrAO",0.527732695477913,0.755152441656245,0.0433333333333333,300,1,57.069,NA
84,"D","mcar30","IntegrAO",0.425687283044606,0.771227998808268,0.0845485243922744,265,0.883333333333333,53.301,NA
84,"D","mcar50","IntegrAO",0.392072308408217,0.765545306602762,0.130486210276386,222,0.74,40.011,NA
84,"D","mar","IntegrAO",0.421776625820407,0.807963477734684,0.111838633784824,251,0.836666666666667,31.053,NA
85,"D","complete","IntegrAO",0.546309306318555,0.803251070044762,0.0333333333333333,300,1,67.646,NA
85,"D","mcar30","IntegrAO",0.536600044489356,0.824786288344087,0.0549114605562669,273,0.91,45.614,NA
85,"D","mcar50","IntegrAO",0.506352005482617,0.839625684645497,0.056866718685862,230,0.766666666666667,34.216,NA
85,"D","mar","IntegrAO",0.516363372056461,0.83417358220233,0.0803490235475869,272,0.906666666666667,113.084,NA
86,"D","complete","IntegrAO",0.447896937737912,0.719844067750212,0.06,300,1,78.495,NA
86,"D","mcar30","IntegrAO",0.414696941658571,0.806440565393851,0.0700483091787439,274,0.913333333333333,48.753,NA
86,"D","mcar50","IntegrAO",0.462898377001919,0.812390362017729,0.0780187074829932,224,0.746666666666667,51.829,NA
86,"D","mar","IntegrAO",0.421957873656597,0.7611953876342,0.0881059631059631,265,0.883333333333333,55.576,NA
87,"D","complete","IntegrAO",0.562837733296433,0.844508121554982,0.0366666666666667,300,1,65.366,NA
87,"D","mcar30","IntegrAO",0.479102726846536,0.851922400655936,0.0724511098209812,276,0.92,50.35,NA
87,"D","mcar50","IntegrAO",0.347208720459406,0.709960134085383,0.190016055149494,230,0.766666666666667,37.825,NA
87,"D","mar","IntegrAO",0.615035081345915,0.874884619403126,0.0435080995868667,265,0.883333333333333,41.303,NA
88,"D","complete","IntegrAO",0.50149119354623,0.885799121413064,0.04,300,1,77.099,NA
88,"D","mcar30","IntegrAO",0.490148610433195,0.800727527516887,0.066156489769821,268,0.893333333333333,41.862,NA
88,"D","mcar50","IntegrAO",0.419614766333343,0.723475714061207,0.086331707883432,215,0.716666666666667,34.024,NA
88,"D","mar","IntegrAO",0.460432487462405,0.725403570884978,0.0594009216589862,269,0.896666666666667,54.788,NA
89,"D","complete","IntegrAO",0.441404522828316,0.731666989480142,0.0633333333333334,300,1,70.062,NA
89,"D","mcar30","IntegrAO",0.411995455599555,0.752116330415669,0.0981996490828013,264,0.88,39.359,NA
89,"D","mcar50","IntegrAO",0.382055402674111,0.729811046736123,0.152705248545743,248,0.826666666666667,42.076,NA
89,"D","mar","IntegrAO",0.38141644337934,0.712502456224591,0.145009853603604,272,0.906666666666667,28.863,NA
90,"D","complete","IntegrAO",0.50296378462296,0.732769069985289,0.0566666666666666,300,1,61.133,NA
90,"D","mcar30","IntegrAO",0.40753014928835,0.699637905394931,0.272721175538077,278,0.926666666666667,57.686,NA
90,"D","mcar50","IntegrAO",0.473180382095692,0.784669432884091,0.121246654399465,222,0.74,38.383,NA
90,"D","mar","IntegrAO",0.429298822529344,0.755146683876175,0.0788692564268968,274,0.913333333333333,36.384,NA
91,"D","complete","IntegrAO",0.514410266443314,0.741153690702242,0.0266666666666666,300,1,114.289,NA
91,"D","mcar30","IntegrAO",0.363467918033091,0.706862692452152,0.198763736263736,277,0.923333333333333,25.683,NA
91,"D","mcar50","IntegrAO",0.474337829651502,0.850847510939524,0.0666360735606945,228,0.76,103.617,NA
91,"D","mar","IntegrAO",0.465333148860296,0.759542889735687,0.0499411643096332,257,0.856666666666667,87.097,NA
92,"D","complete","IntegrAO",0.553808335570812,0.822414706250886,0.0433333333333333,300,1,87.435,NA
92,"D","mcar30","IntegrAO",0.472833617218128,0.820734288866166,0.060515873015873,277,0.923333333333333,50.186,NA
92,"D","mcar50","IntegrAO",0.423954949825453,0.795240713324713,0.139100447575024,240,0.8,35.634,NA
92,"D","mar","IntegrAO",0.448095948868312,0.768496155587448,0.131675057410351,265,0.883333333333333,29.622,NA
93,"D","complete","IntegrAO",0.486292681048529,0.79159267548368,0.0733333333333333,300,1,62.374,NA
93,"D","mcar30","IntegrAO",0.430337035456093,0.794434656221596,0.0792189819150088,275,0.916666666666667,54.603,NA
93,"D","mcar50","IntegrAO",0.371395301498887,0.763549162183966,0.119803940862463,224,0.746666666666667,64.909,NA
93,"D","mar","IntegrAO",0.409210832820883,0.74410727176387,0.0990343431427713,269,0.896666666666667,90.027,NA
94,"D","complete","IntegrAO",0.551451516143289,0.805204194882058,0.0566666666666667,300,1,74.401,NA
94,"D","mcar30","IntegrAO",0.484496563421755,0.80923168987389,0.0704638458771955,274,0.913333333333333,58.842,NA
94,"D","mcar50","IntegrAO",0.487199199247523,0.747604952494789,0.0941113910952276,236,0.786666666666667,43.81,NA
94,"D","mar","IntegrAO",0.573300460275936,0.862729758580091,0.0640946052621495,262,0.873333333333333,97.642,NA
95,"D","complete","IntegrAO",0.571532794185227,0.832124089199468,0.0433333333333333,300,1,66.145,NA
95,"D","mcar30","IntegrAO",0.519257594477037,0.801572146770636,0.0580349531116794,277,0.923333333333333,41.146,NA
95,"D","mcar50","IntegrAO",0.501054145025438,0.817276009304828,0.0823942058681237,208,0.693333333333333,58.608,NA
95,"D","mar","IntegrAO",0.554498862650419,0.842689639939723,0.0630190599439635,256,0.853333333333333,49.353,NA
96,"D","complete","IntegrAO",0.540706690311188,0.739783519158761,0.07,300,1,93.843,NA
96,"D","mcar30","IntegrAO",0.430995080279741,0.729468160886479,0.100016121275712,265,0.883333333333333,29.472,NA
96,"D","mcar50","IntegrAO",0.342284927737738,0.707363414363542,0.158301710388825,225,0.75,90.696,NA
96,"D","mar","IntegrAO",0.402066568286504,0.708273008751114,0.122414689687643,261,0.87,92.1,NA
97,"D","complete","IntegrAO",0.469192992288629,0.761701294512494,0.0666666666666667,300,1,65.987,NA
97,"D","mcar30","IntegrAO",0.438857922592542,0.773633065033988,0.075105451272153,269,0.896666666666667,42.96,NA
97,"D","mcar50","IntegrAO",0.456234215225412,0.750904807575491,0.0651434550428359,218,0.726666666666667,50.407,NA
97,"D","mar","IntegrAO",0.365383881359552,0.73998346191916,0.121731779954526,262,0.873333333333333,90.432,NA
98,"D","complete","IntegrAO",0.512524519048698,0.798773796735456,0.0533333333333333,300,1,72.467,NA
98,"D","mcar30","IntegrAO",0.454363969790995,0.717681671275852,0.0682447626938099,277,0.923333333333333,48.254,NA
98,"D","mcar50","IntegrAO",0.361262282368025,0.692698413061107,0.0969692550341371,228,0.76,52.743,NA
98,"D","mar","IntegrAO",0.505691579058758,0.742348956587228,0.05924519505058,256,0.853333333333333,80.09,NA
99,"D","complete","IntegrAO",0.612860195069192,0.852015737476103,0.07,300,1,68.687,NA
99,"D","mcar30","IntegrAO",0.508813973222923,0.779063281671497,0.0630376318150681,270,0.9,25.39,NA
99,"D","mcar50","IntegrAO",0.464910996777319,0.796304634228776,0.0675662006024367,227,0.756666666666667,27.622,NA
99,"D","mar","IntegrAO",0.462721632690092,0.796568403803991,0.0933440123729563,266,0.886666666666667,69.527,NA
100,"D","complete","IntegrAO",0.468595064919298,0.773128596847466,0.0866666666666667,300,1,119.452,NA
100,"D","mcar30","IntegrAO",0.429631323540236,0.727650863666385,0.0951295603702583,273,0.91,54.803,NA
100,"D","mcar50","IntegrAO",0.432545738954546,0.750964638031859,0.0674078635285532,235,0.783333333333333,52.137,NA
100,"D","mar","IntegrAO",0.442368109359855,0.791661931669534,0.0579693961952026,274,0.913333333333333,89.699,NA
